sr_no,gender,category,grade_10,grade_12,graduation_score,graduation_type,admission_test_score,work_exp_months,shortlist_uni_1,admit_uni_1,shortlist_uni_2,admit_uni_2,shortlist_uni_3,admit_uni_3,shortlist_uni_4,admit_uni_4,shortlist_uni_5,admit_uni_5,shortlist_uni_6,admit_uni_6
2201,Male,General,78.3,66.7,57.9,Engineer,85.61,14,0,0,0,0,0,0,0,0,0,0,0,0
2202,Male,General,94.5,95.0,77.4,Non-Engineer,93.29,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,Female,General,91.2,95.2,85.0,Non-Engineer,94.54,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,Male,General,86.0,76.0,83.0,Engineer,96.32,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,Male,General,88.4,81.4,84.6,Engineer,95.17,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,Female,General,89.3,89.2,72.0,Non-Engineer,94.57,20,0,0,0,0,0,0,1,0,0,0,0,0
2207,Male,NC_OBC,93.0,84.8,85.2,Engineer,87.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,Male,General,83.2,84.8,81.0,Engineer,91.07,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,Male,General,95.0,94.8,89.5,Non-Engineer,91.41,18,0,0,0,0,0,0,0,0,0,0,0,0
2210,Male,General,93.1,85.4,89.0,Non-Engineer,88.82,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,Male,General,77.1,67.2,53.0,Engineer,88.96,35,0,0,0,0,0,0,0,0,0,0,0,0
2212,Female,General,96.5,82.0,82.8,Engineer,95.42,0,0,0,0,0,0,0,1,0,0,0,0,0
2213,Female,SC,90.0,70.0,76.0,Non-Engineer,82.29,0,0,0,0,0,0,0,1,1,1,0,0,0
2214,Female,General,94.3,92.5,82.9,Non-Engineer,87.49,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,Female,General,66.0,60.2,80.8,Non-Engineer,92.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,Female,General,96.5,92.2,82.5,Engineer,95.57,0,0,0,0,0,0,0,0,0,1,0,0,0
2217,Female,General,96.0,93.0,85.7,Non-Engineer,96.63,0,0,0,0,0,0,0,1,1,0,0,1,1
2218,Male,SC,88.2,75.0,72.1,Engineer,66.38,5,0,0,0,0,0,0,0,0,0,0,0,0
2219,Male,NC_OBC,85.5,92.5,73.8,Engineer,89.35,0,0,0,0,0,0,0,1,0,0,0,1,0
2220,Male,General,93.0,92.4,88.9,Engineer,99.96,1,1,0,1,1,1,1,0,0,0,0,0,0
2221,Female,General,94.7,95.2,79.1,Non-Engineer,96.82,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,Female,General,95.0,88.4,78.0,Engineer,95.27,53,0,0,0,0,0,0,0,0,0,0,0,0
2223,Male,ST,98.0,97.9,60.0,Engineer,90.25,0,1,0,1,1,1,0,1,0,0,0,1,0
2224,Female,General,95.0,97.2,86.2,Non-Engineer,98.69,24,0,0,0,0,0,0,0,0,0,0,1,1
2225,Male,General,85.4,67.8,67.0,Non-Engineer,96.4,12,0,0,0,0,0,0,0,0,0,0,0,0
2226,Male,General,91.2,90.0,67.5,Engineer,98.71,0,0,0,0,0,0,0,0,0,0,0,1,0
2227,Male,General,79.3,70.6,61.8,Engineer,55.99,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,Female,General,94.0,94.2,80.2,Engineer,98.77,0,0,0,0,0,0,0,1,1,1,1,1,0
2229,Female,General,94.8,95.6,89.8,Non-Engineer,94.98,0,0,0,0,0,0,0,1,1,0,0,0,0
2230,Female,General,90.2,80.8,82.8,Non-Engineer,92.03,2,0,0,0,0,0,0,0,0,1,0,0,0
2231,Female,SC,82.8,84.3,82.3,Non-Engineer,67.98,0,0,0,0,0,0,0,1,0,1,0,0,0
2232,Male,SC,89.9,72.9,64.9,Engineer,92.25,0,0,0,0,0,0,0,1,1,1,0,1,0
2233,Male,NC_OBC,88.5,90.0,57.3,Non-Engineer,77.66,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,Female,General,99.8,93.7,81.1,Non-Engineer,91.3,0,0,0,0,0,0,0,1,0,0,0,0,0
2235,Male,NC_OBC,85.5,63.9,63.1,Engineer,79.53,18,0,0,0,0,0,0,0,0,0,0,0,0
2236,Male,General,91.9,89.2,73.8,Non-Engineer,99.9,0,1,0,1,1,1,1,1,0,1,1,1,1
2237,Male,General,88.0,81.0,79.6,Non-Engineer,96.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,Male,General,93.7,93.1,90.8,Engineer,92.79,24,0,0,0,0,0,0,0,0,0,0,0,0
2239,Male,General,80.0,80.0,70.0,Engineer,97.35,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,Male,SC,85.3,73.2,57.2,Engineer,74.95,24,0,0,1,0,0,0,0,0,0,0,0,0
2241,Male,General,95.0,83.0,79.3,Engineer,98.15,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,Female,NC_OBC,86.2,76.3,64.6,Engineer,90.19,0,0,0,0,0,0,0,0,0,1,0,0,0
2243,Male,General,93.5,75.9,89.6,Engineer,98.35,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,Male,General,88.5,81.1,77.9,Non-Engineer,94.03,24,0,0,0,0,0,0,0,0,0,0,0,0
2245,Male,General,95.4,92.2,86.7,Non-Engineer,98.58,14,1,0,0,0,0,0,1,0,1,1,0,0
2246,Male,General,93.8,84.8,89.5,Engineer,95.44,30,0,0,0,0,0,0,0,0,0,0,1,0
2247,Female,General,93.1,94.8,76.2,Non-Engineer,98.37,0,1,1,0,0,0,0,1,0,1,0,1,0
2248,Male,General,93.5,94.0,76.8,Engineer,96.52,22,0,0,0,0,0,0,0,0,0,0,0,0
2249,Male,General,95.2,82.3,89.4,Engineer,86.61,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,Male,General,91.8,93.5,75.1,Engineer,96.39,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,Female,General,95.2,94.4,69.9,Engineer,99.71,26,1,0,1,1,1,1,1,1,1,1,1,1
2252,Male,General,94.0,92.0,83.8,Engineer,99.78,12,1,1,1,0,1,1,1,0,0,0,0,0
2253,Male,General,95.0,88.0,72.0,Engineer,93.95,0,0,0,1,0,0,0,1,0,1,0,0,0
2254,Male,General,96.0,95.0,97.1,Engineer,99.58,21,1,1,1,1,0,0,1,1,1,0,1,1
2255,Male,General,91.1,71.5,73.9,Engineer,91.56,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,Female,EWS,87.3,75.4,77.8,Engineer,72.83,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,Male,General,94.2,93.7,93.3,Non-Engineer,94.35,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,Male,General,89.3,86.2,76.2,Engineer,90.26,11,0,0,0,0,0,0,0,0,0,0,0,0
2259,Female,General,92.0,88.0,76.0,Non-Engineer,99.07,0,1,1,1,0,1,0,1,1,1,0,1,0
2260,Male,ST,91.5,63.5,72.8,Engineer,77.24,0,0,0,0,0,0,0,1,0,1,1,1,0
2261,Female,General,87.7,85.0,68.0,Non-Engineer,93.45,11,0,0,0,0,0,0,0,0,0,0,0,0
2262,Male,General,89.7,78.6,77.5,Non-Engineer,93.03,13,0,0,0,0,0,0,0,0,0,0,0,0
2263,Female,General,86.7,91.7,65.6,Engineer,88.62,7,0,0,0,0,0,0,0,0,0,0,0,0
2264,Male,NC_OBC,84.3,90.8,85.0,Non-Engineer,87.26,0,0,0,0,0,0,0,1,0,1,0,1,0
2265,Male,General,81.4,70.3,63.2,Engineer,97.08,26,0,0,0,0,0,0,0,0,0,0,0,0
2266,Female,General,95.3,88.3,80.0,Non-Engineer,96.72,36,1,0,0,0,0,0,1,0,1,0,0,0
2267,Male,NC_OBC,86.6,64.9,64.5,Engineer,81.46,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,Female,SC,70.2,86.0,68.0,Non-Engineer,58.21,18,0,0,0,0,0,0,0,0,0,0,0,0
2269,Male,General,86.2,82.5,76.1,Non-Engineer,89.51,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,Female,NC_OBC,91.8,90.2,76.0,Non-Engineer,91.77,0,0,0,0,0,0,0,1,0,1,0,1,1
2271,Female,General,93.2,80.9,69.5,Non-Engineer,91.69,4,1,1,0,0,0,0,0,0,0,0,0,0
2272,Female,General,91.2,76.9,76.2,Engineer,78.23,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,Female,General,92.8,90.0,93.1,Non-Engineer,92.97,3,0,0,0,0,0,0,0,0,0,0,0,0
2274,Male,NC_OBC,91.2,95.0,85.4,Engineer,97.67,36,0,0,1,1,0,0,0,0,0,0,0,0
2275,Male,General,92.0,91.5,77.4,Engineer,97.64,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,Male,General,93.8,90.2,79.2,Engineer,99.86,0,1,0,0,0,1,0,0,0,0,0,1,0
2277,Male,NC_OBC,83.6,85.6,78.8,Engineer,94.35,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,Male,General,95.0,91.4,75.5,Engineer,96.13,30,0,0,1,0,0,0,0,0,0,0,1,1
2279,Male,NC_OBC,94.2,90.8,74.6,Engineer,98.39,0,0,0,0,0,1,0,1,0,1,0,1,1
2280,Male,General,90.0,92.0,75.5,Non-Engineer,98.69,24,0,0,0,0,0,0,0,0,1,1,0,0
2281,Male,SC,88.8,69.0,67.0,Non-Engineer,83,10,0,0,0,0,0,0,0,0,0,0,0,0
2282,Male,General,94.0,86.2,79.0,Engineer,89.88,7,0,0,0,0,0,0,0,0,0,0,0,0
2283,Male,General,88.0,85.7,58.9,Non-Engineer,95.09,10,0,0,0,0,0,0,0,0,0,0,0,0
2284,Male,General,79.7,84.6,70.0,Non-Engineer,90.66,0,0,0,0,0,0,0,0,0,1,0,1,0
2285,Male,SC,75.6,55.2,55.0,Non-Engineer,61.82,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,Male,General,95.4,89.7,82.9,Engineer,99.11,22,0,0,0,0,0,0,1,1,0,0,1,1
2287,Female,General,95.1,85.4,76.6,Engineer,96.48,1,0,0,0,0,0,0,1,1,1,1,0,0
2288,Female,General,95.0,94.0,83.0,Engineer,95.82,38,0,0,0,0,0,0,1,1,1,0,1,0
2289,Male,General,95.4,89.2,81.6,Engineer,99.76,0,0,0,0,0,1,0,1,0,0,0,1,0
2290,Female,SC,95.0,71.0,71.0,Engineer,55.23,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,Female,General,90.0,76.0,80.0,Non-Engineer,93.46,0,1,1,1,1,1,0,1,1,1,0,1,0
2292,Female,NC_OBC,90.6,75.5,79.0,Engineer,80.51,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,Male,General,94.0,78.0,76.0,Non-Engineer,98.36,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,Male,General,79.8,93.2,59.4,Non-Engineer,95.55,15,0,0,0,0,0,0,0,0,0,0,0,0
2295,Male,General,90.6,86.8,73.4,Engineer,96.36,28,0,0,0,0,0,0,0,0,0,0,0,0
2296,Male,ST,83.2,79.4,72.8,Engineer,95.31,0,0,0,1,0,1,1,0,0,0,0,0,0
2297,Male,General,93.0,89.4,83.0,Engineer,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,Male,General,84.2,67.1,70.5,Non-Engineer,77.48,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,Female,NC_OBC,97.0,83.1,65.3,Engineer,95.31,17,0,0,0,0,1,0,0,0,1,0,0,0
2300,Female,General,90.6,90.2,86.0,Non-Engineer,92.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,Female,SC,93.0,86.0,78.0,Engineer,94.47,0,0,0,1,0,1,0,1,0,1,1,1,0
2302,Female,General,89.7,91.1,65.2,Engineer,87.67,3,0,0,0,0,0,0,0,0,0,0,0,0
2303,Male,General,91.0,92.0,81.4,Engineer,99.16,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,Male,NC_OBC,82.4,67.4,76.2,Non-Engineer,86.17,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,Female,General,90.8,81.4,79.9,Engineer,97.03,10,0,0,0,0,0,0,0,0,0,0,0,0
2306,Female,General,94.9,93.4,72.5,Engineer,92.93,23,0,0,0,0,0,0,1,0,1,1,0,0
2307,Female,General,94.8,95.4,90.1,Non-Engineer,93.79,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,Male,General,94.0,80.0,82.4,Engineer,92.46,23,0,0,0,0,0,0,0,0,0,0,0,0
2309,Female,SC,92.2,85.0,68.0,Engineer,49,9,0,0,0,0,0,0,0,0,0,0,0,0
2310,Male,General,95.0,93.0,68.9,Engineer,99.73,40,1,0,0,0,1,0,0,0,1,0,1,0
2311,Female,SC,83.0,81.0,76.0,Engineer,81.54,0,0,0,0,0,0,0,1,0,1,1,0,0
2312,Male,NC_OBC,81.0,61.2,57.9,Engineer,85.85,48,0,0,0,0,0,0,0,0,0,0,0,0
2313,Male,SC,68.0,70.0,70.0,Engineer,61.97,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,Male,General,97.0,96.0,93.0,Engineer,97.33,7,0,0,0,0,0,0,0,0,0,0,0,0
2315,Male,General,87.4,84.7,90.4,Non-Engineer,95.92,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,Male,NC_OBC,89.5,75.7,92.3,Engineer,98.55,12,0,0,1,1,0,0,0,0,0,0,0,0
2317,Male,General,93.2,87.8,70.0,Engineer,95.46,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,Male,General,89.8,82.9,75.5,Engineer,98.81,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,Male,General,95.2,95.0,79.7,Engineer,99.86,24,1,1,1,1,1,1,1,1,1,0,0,0
2320,Male,General,95.0,91.9,83.7,Engineer,96.72,28,0,0,0,0,0,0,1,0,0,0,0,0
2321,Male,General,94.2,85.4,68.4,Engineer,99.81,0,0,0,1,1,1,1,1,0,0,0,1,0
2322,Male,General,87.0,84.0,90.5,Engineer,99.12,0,1,0,1,0,1,0,0,0,0,0,1,0
2323,Male,SC,92.0,92.0,76.0,Engineer,80.06,17,0,0,0,0,0,0,0,0,0,0,0,0
2324,Female,General,94.2,93.0,80.7,Engineer,96.14,15,0,0,0,0,0,0,0,0,1,0,0,0
2325,Male,General,92.0,88.0,70.0,Non-Engineer,95.29,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,Female,General,94.1,90.2,94.1,Non-Engineer,97.31,0,0,0,1,0,0,0,0,0,1,0,0,0
2327,Male,NC_OBC,95.6,90.0,75.2,Engineer,95.29,40,0,0,1,1,0,0,1,0,1,0,1,1
2328,Male,NC_OBC,79.2,60.4,70.5,Non-Engineer,83.98,18,0,0,0,0,0,0,0,0,0,0,0,0
2329,Male,General,95.8,96.0,80.0,Non-Engineer,98.8,0,0,0,1,0,1,1,0,0,1,0,0,0
2330,Male,General,95.0,93.6,84.8,Non-Engineer,97.68,0,0,0,1,0,0,0,0,0,0,0,0,0
2331,Male,General,95.0,93.0,87.0,Non-Engineer,91.79,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,Male,General,95.0,88.8,74.7,Engineer,94.83,23,0,0,0,0,0,0,0,0,0,0,0,0
2333,Male,NC_OBC,90.3,95.2,82.2,Non-Engineer,78.09,0,0,0,0,0,0,0,0,0,1,1,0,0
2334,Female,General,95.0,96.6,82.0,Non-Engineer,93.22,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,Male,General,95.0,92.6,80.0,Non-Engineer,96.95,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,Female,General,96.8,89.6,82.8,Non-Engineer,92.25,0,0,0,0,0,0,0,1,0,1,0,0,0
2337,Male,General,95.0,97.0,85.8,Non-Engineer,99.06,0,0,0,0,0,0,0,1,1,0,0,1,1
2338,Female,General,95.0,88.3,82.4,Non-Engineer,94.79,0,0,0,1,0,0,0,0,0,0,0,0,0
2339,Male,General,95.0,88.0,82.6,Engineer,99.69,0,0,0,0,0,1,0,0,0,0,0,0,0
2340,Male,General,95.0,94.4,74.0,Engineer,90.3,30,0,0,0,0,0,0,0,0,0,0,0,0
2341,Male,General,95.0,91.7,79.2,Non-Engineer,93.28,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,Male,General,95.0,90.2,84.5,Engineer,90.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,Female,General,95.0,97.2,84.7,Non-Engineer,99.82,0,1,1,1,0,1,0,0,0,0,0,0,0
2344,Male,EWS,71.3,65.4,57.2,Non-Engineer,91.53,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,Female,General,93.0,89.6,80.0,Non-Engineer,97.07,0,0,0,0,0,0,0,0,0,1,0,0,0
2346,Male,General,95.0,81.2,68.0,Engineer,95.75,1,0,0,0,0,0,0,0,0,0,0,0,0
2347,Male,NC_OBC,74.2,76.8,70.5,Engineer,82.35,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,Female,General,95.0,92.2,83.9,Engineer,99.2,0,0,0,1,0,1,0,1,0,1,0,1,1
2349,Female,General,92.7,94.8,76.1,Non-Engineer,90.06,23,0,0,0,0,0,0,1,0,0,0,0,0
2350,Male,NC_OBC,95.0,87.6,76.3,Engineer,95.88,0,0,0,0,0,0,0,1,0,0,0,0,0
2351,Female,General,94.2,95.0,78.3,Non-Engineer,95.38,0,0,0,0,0,0,0,1,0,0,0,0,0
2352,Female,General,95.0,93.6,66.5,Non-Engineer,94.52,30,0,0,0,0,0,0,0,0,0,0,0,0
2353,Female,General,91.2,91.8,80.1,Engineer,98.49,12,0,0,0,0,0,0,1,0,1,0,0,0
2354,Female,General,95.0,85.6,70.0,Non-Engineer,95.35,0,0,0,0,0,0,0,1,1,1,1,1,0
2355,Male,General,85.8,87.0,73.0,Non-Engineer,87.87,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,Male,General,76.0,70.8,65.8,Non-Engineer,86.61,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,Male,SC,65.0,55.0,69.8,Engineer,72.24,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,Male,NC_OBC,81.7,88.0,73.2,Non-Engineer,86.97,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,Male,NC_OBC,95.0,77.8,67.0,Non-Engineer,84.27,0,0,0,0,0,0,0,0,0,1,0,0,0
2360,Male,General,76.0,69.2,56.0,Non-Engineer,92.88,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,Male,General,80.5,69.8,70.9,Non-Engineer,76.78,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,Male,General,87.4,93.4,71.1,Non-Engineer,94.83,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,Male,General,91.8,94.6,91.2,Engineer,92.99,12,0,0,0,0,1,0,0,0,0,0,1,1
2364,Male,NC_OBC,95.0,74.5,82.9,Engineer,88.44,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,Male,EWS,68.8,55.3,62.9,Non-Engineer,71.79,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,Female,SC,74.1,83.8,65.4,Non-Engineer,59.77,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,Male,EWS,73.8,55.0,55.0,Non-Engineer,76.54,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,Male,NC_OBC,95.0,96.6,87.3,Engineer,96.93,0,0,0,1,0,0,0,1,0,1,1,1,1
2369,Male,General,95.0,95.6,78.4,Engineer,95.26,21,0,0,0,0,0,0,0,0,0,0,0,0
2370,Male,SC,87.2,87.3,69.0,Non-Engineer,55.18,13,0,0,0,0,0,0,0,0,0,0,0,0
2371,Male,General,85.5,88.0,74.9,Engineer,90.42,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,Female,NC_OBC,95.0,95.4,87.7,Engineer,84.38,14,1,1,0,0,0,0,0,0,0,0,0,0
2373,Male,General,90.9,91.2,76.4,Non-Engineer,98.41,0,0,0,0,0,0,0,0,0,1,0,0,0
2374,Male,NC_OBC,80.7,68.5,56.5,Engineer,82.47,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,Male,EWS,95.0,96.4,89.0,Non-Engineer,90.67,0,0,0,0,0,0,0,0,0,1,0,1,1
2376,Male,General,89.3,74.0,70.1,Non-Engineer,94.46,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,Male,EWS,73.0,82.2,81.2,Engineer,94.59,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,Female,General,85.8,85.2,79.3,Non-Engineer,90.33,0,0,0,0,0,0,0,1,0,1,0,1,0
2379,Female,General,95.0,94.0,78.9,Engineer,90.98,29,0,0,0,0,0,0,1,0,1,1,0,0
2380,Male,General,89.4,86.2,76.0,Engineer,99.88,25,1,0,0,0,1,1,0,0,1,1,1,1
2381,Male,NC_OBC,92.6,94.4,84.4,Engineer,99.75,24,1,1,1,0,0,0,0,0,0,0,0,0
2382,Male,General,95.0,94.4,85.9,Engineer,98.9,23,0,0,0,0,0,0,1,1,1,0,1,1
2383,Male,General,91.9,86.6,63.9,Non-Engineer,94.17,0,0,0,0,0,0,0,0,0,1,0,0,0
2384,Male,General,95.0,94.8,79.7,Non-Engineer,98.47,0,1,0,0,0,0,0,1,1,1,1,1,0
2385,Male,General,84.0,77.0,61.0,Engineer,93.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,Male,NC_OBC,78.6,91.0,76.0,Engineer,97.82,28,0,0,0,0,0,0,0,0,0,0,0,0
2387,Female,General,95.0,91.4,97.6,Engineer,92.87,30,0,0,1,0,0,0,0,0,0,0,0,0
2388,Male,General,95.6,96.4,97.5,Non-Engineer,96.12,2,0,0,1,0,0,0,1,0,0,0,1,0
2389,Female,General,86.0,88.0,74.5,Non-Engineer,94.16,0,0,0,0,0,0,0,0,0,1,0,0,0
2390,Male,NC_OBC,72.2,61.0,58.5,Non-Engineer,79.04,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,Male,General,93.0,94.2,88.6,Engineer,97.23,4,0,0,0,0,0,0,0,0,0,0,1,0
2392,Male,General,95.0,78.6,78.8,Non-Engineer,82.38,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,Male,EWS,89.5,75.8,63.0,Engineer,85.36,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,Female,General,78.3,79.8,67.4,Non-Engineer,86.82,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,Female,EWS,92.6,90.4,75.0,Engineer,96.49,3,0,0,1,0,1,0,1,0,1,1,1,0
2396,Female,NC_OBC,95.0,94.2,82.4,Engineer,94.7,0,0,0,0,0,1,0,1,0,1,0,1,1
2397,Male,General,74.0,53.6,57.4,Non-Engineer,88.61,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,Male,General,93.0,94.8,87.1,Engineer,93.66,18,0,0,0,0,0,0,0,0,0,0,0,0
2399,Male,NC_OBC,88.9,88.8,60.0,Engineer,97.78,3,0,0,1,0,1,1,1,0,1,0,0,0
2400,Male,General,89.3,90.4,69.5,Engineer,96.76,0,0,0,0,0,0,0,0,0,1,0,0,0
2401,Female,General,93.1,70.0,75.0,Engineer,74.09,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,Male,SC,79.8,88.4,75.0,Non-Engineer,81.86,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,Male,General,87.8,79.5,72.6,Engineer,92.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,Male,General,88.0,89.6,88.8,Engineer,99.63,33,0,0,1,1,0,0,0,0,0,0,1,1
2405,Male,General,89.1,83.6,88.5,Engineer,97.68,2,0,0,0,0,0,0,0,0,0,0,0,0
2406,Male,General,95.0,87.0,65.0,Engineer,99.67,0,0,0,0,0,1,0,0,0,0,0,0,0
2407,Male,NC_OBC,95.0,87.0,75.8,Engineer,93.47,16,0,0,0,0,0,0,0,0,0,0,0,0
2408,Male,SC,71.5,53.3,76.8,Engineer,80.06,25,0,0,0,0,0,0,0,0,0,0,1,0
2409,Female,General,89.2,82.7,81.4,Engineer,95.77,27,0,0,0,0,0,0,0,0,1,1,0,0
2410,Male,EWS,82.0,58.0,76.0,Engineer,75.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,Male,General,84.6,76.4,64.6,Non-Engineer,99.7,35,0,0,0,0,0,0,0,0,1,0,1,1
2412,Male,General,93.2,89.7,65.7,Engineer,98.28,35,0,0,0,0,0,0,0,0,1,0,0,0
2413,Female,General,91.5,93.4,86.2,Engineer,96.79,15,0,0,0,0,0,0,0,0,1,0,0,0
2414,Male,General,93.0,92.7,69.2,Non-Engineer,96.38,11,0,0,0,0,0,0,0,0,1,1,0,0
2415,Male,General,77.7,71.5,78.9,Engineer,93.65,10,0,0,0,0,0,0,0,0,0,0,0,0
2416,Female,General,95.0,82.0,77.8,Engineer,98.77,0,0,0,0,0,0,0,0,0,1,0,0,0
2417,Female,EWS,93.3,94.8,93.0,Non-Engineer,81.28,0,0,0,1,1,0,0,0,0,1,1,0,0
2418,Female,General,95.0,90.6,97.2,Engineer,83.23,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,Male,General,90.8,88.2,71.7,Engineer,94.85,20,0,0,0,0,0,0,0,0,0,0,0,0
2420,Male,General,95.0,87.0,80.5,Engineer,99.96,0,0,0,1,1,1,1,0,0,1,1,0,0
2421,Male,NC_OBC,94.4,82.0,65.1,Non-Engineer,90.49,0,0,0,0,0,0,0,0,0,1,0,1,0
2422,Male,General,93.6,95.3,75.1,Non-Engineer,86.74,36,0,0,0,0,0,0,0,0,1,1,0,0
2423,Male,EWS,88.7,84.0,73.9,Non-Engineer,99.62,0,0,0,0,0,1,0,0,0,0,0,0,0
2424,Female,EWS,93.4,87.8,86.7,Engineer,96.5,0,0,0,1,1,0,0,0,0,0,0,0,0
2425,Male,EWS,93.0,86.4,76.5,Non-Engineer,96,3,0,0,0,0,0,0,0,0,1,0,0,0
2426,Male,General,92.7,88.4,77.5,Non-Engineer,94.45,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,Male,General,93.8,90.8,90.7,Engineer,97.23,35,0,0,0,0,0,0,0,0,1,1,1,0
2428,Male,SC,95.0,78.6,65.6,Non-Engineer,88.43,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,Male,General,89.2,90.0,78.6,Engineer,89.79,25,0,0,0,0,0,0,0,0,0,0,0,0
2430,Male,General,97.0,94.5,83.0,Engineer,99.56,0,0,0,0,0,0,0,1,0,0,0,0,0
2431,Male,General,70.2,71.2,80.5,Non-Engineer,95.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,Male,General,95.2,94.0,90.7,Engineer,99.32,0,0,0,1,1,0,0,0,0,0,0,0,0
2433,Female,General,88.7,95.6,73.6,Non-Engineer,91.81,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,Female,ST,95.0,82.2,73.7,Non-Engineer,70.83,0,0,0,1,1,1,0,1,0,1,0,1,1
2435,Female,EWS,79.0,75.0,68.0,Non-Engineer,93.96,0,0,0,0,0,0,0,0,0,0,0,1,0
2436,Male,NC_OBC,82.6,77.6,80.3,Engineer,86.64,44,0,0,0,0,0,0,0,0,0,0,1,0
2437,Male,General,95.0,89.2,69.4,Engineer,99.09,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,Female,NC_OBC,88.4,83.2,84.6,Engineer,75.29,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,Male,General,95.4,95.0,85.1,Engineer,95.62,42,0,0,0,0,0,0,1,0,0,0,0,0
2440,Male,General,95.0,94.7,80.5,Engineer,99.82,13,1,1,0,0,1,1,0,0,0,0,0,0
2441,Male,General,95.0,90.2,71.9,Engineer,99.49,6,0,0,0,0,0,0,0,0,0,0,0,0
